
molar pain	[]	molar pain	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [molar]'}
vitamin suppplement	["[('supplement', 3.809925735755274e-05)]"]	vitamin supplement	Changed	{'Same- Token Exists in English Vocabulary [vitamin]', 'Corrected - Using Single-Edit Probable Candidates in English Corpus [suppplement ==> supplement]'}
eczema spot on arm that got infected	[]	eczema spot on arm that got infected	Same	{'Same- Token Exists in English Vocabulary [spot]', 'Same- Token Exists in English Vocabulary [got]', 'Same- Token Exists in English Vocabulary [eczema]', 'Same- Token Exists in English Vocabulary [infected]', 'Same- Token Exists in English Vocabulary [arm]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [that]'}
rectal hemorroids	["[('hemorrhoids', 1.3780765051331323e-05)]"]	rectal hemorrhoids	Changed	{'Same- Token Exists in English Vocabulary [rectal]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [hemorroids ==> hemorrhoids]'}
allergy to cerave cream	[]	allergy to cerave cream	Same	{'Same- Token Exists in English Vocabulary [cream]', 'Same- Token Exists in English Vocabulary [cerave]', 'Same- Token Exists in English Vocabulary [allergy]', 'Same- Token Exists in English Vocabulary [to]'}
swollen penis	[]	swollen penis	Same	{'Same- Token Exists in English Vocabulary [penis]', 'Same- Token Exists in English Vocabulary [swollen]'}
face swollen	[]	face swollen	Same	{'Same- Token Exists in English Vocabulary [face]', 'Same- Token Exists in English Vocabulary [swollen]'}
laceration on face	[]	laceration on face	Same	{'Same- Token Exists in English Vocabulary [face]', 'Same- Token Exists in English Vocabulary [laceration]', 'Same- Token Exists in English Vocabulary [on]'}
health benifit	["[('benefit', 7.91292268195326e-05)]"]	health benefit	Changed	{'Corrected - Using Single-Edit Probable Candidates in English Corpus [benifit ==> benefit]', 'Same- Token Exists in English Vocabulary [health]'}
dislocated hip	[]	dislocated hip	Same	{'Same- Token Exists in English Vocabulary [hip]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [dislocated]'}
post c-section pain	[]	post c-section pain	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [c-section]', 'Same- Token Exists in English Vocabulary [post]'}
discomfort from acid reflux	[]	discomfort from acid reflux	Same	{'Same- Token Exists in English Vocabulary [acid]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [reflux]'}
prevent blood clots	[]	prevent blood clots	Same	{'Same- Token Exists in English Vocabulary [clots]', 'Same- Token Exists in English Vocabulary [blood]', 'Same- Token Exists in English Vocabulary [prevent]'}
reduce swelling of blood clot	[]	reduce swelling of blood clot	Same	{'Same- Token Exists in English Vocabulary [swelling]', 'Same- Token Exists in English Vocabulary [reduce]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [blood]', 'Same- Token Exists in English Vocabulary [clot]'}
pain due to thyroiditis	[]	pain due to thyroiditis	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [due]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [thyroiditis]', 'Same- Token Exists in English Vocabulary [to]'}
blocked left eye duct	[]	blocked left eye duct	Same	{'Same- Token Exists in English Vocabulary [left]', 'Same- Token Exists in English Vocabulary [duct]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [blocked]', 'Same- Token Exists in English Vocabulary [eye]'}
strep a infection	[]	strep a infection	Same	{'Same- Token Exists in English Vocabulary [a]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [strep]'}
candidiasis on breast	[]	candidiasis on breast	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [candidiasis]', 'Same- Token Exists in English Vocabulary [breast]', 'Same- Token Exists in English Vocabulary [on]'}
wisdom tooth extraction	[]	wisdom tooth extraction	Same	{'Same- Token Exists in English Vocabulary [wisdom]', 'Same- Token Exists in English Vocabulary [extraction]', 'Same- Token Exists in English Vocabulary [tooth]'}
cold with coughing and wheezing	[]	cold with coughing and wheezing	Same	{'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in English Vocabulary [coughing]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [wheezing]', 'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in English Vocabulary [and]'}
dyshidrotic eczema	[]	dyshidrotic eczema	Same	{'Same- Token Exists in English Vocabulary [eczema]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [dyshidrotic]'}
infection of unknown origin	[]	infection of unknown origin	Same	{'Same- Token Exists in English Vocabulary [origin]', 'Same- Token Exists in English Vocabulary [unknown]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [of]'}
abscess toe	[]	abscess toe	Same	{'Same- Token Exists in English Vocabulary [toe]', 'Same- Token Exists in English Vocabulary [abscess]'}
drainage in ear and sinuses	[]	drainage in ear and sinuses	Same	{'Same- Token Exists in English Vocabulary [drainage]', 'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [sinuses]'}
head pain	[]	head pain	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [head]'}
infection to incision	[]	infection to incision	Same	{'Same- Token Exists in English Vocabulary [incision]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [to]'}
blue at birth-nicu	[]	blue at birth-nicu	Same	{'Same- Token Exists in English Vocabulary [at]', 'Same- Token Exists in English Vocabulary [blue]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [birth-nicu]'}
sleep aid insomnia	[]	sleep aid insomnia	Same	{'Same- Token Exists in English Vocabulary [sleep]', 'Same- Token Exists in English Vocabulary [aid]', 'Same- Token Exists in English Vocabulary [insomnia]'}
eczema on face	[]	eczema on face	Same	{'Same- Token Exists in English Vocabulary [eczema]', 'Same- Token Exists in English Vocabulary [face]', 'Same- Token Exists in English Vocabulary [on]'}
skin graft surgery	[]	skin graft surgery	Same	{'Same- Token Exists in English Vocabulary [graft]', 'Same- Token Exists in English Vocabulary [skin]', 'Same- Token Exists in English Vocabulary [surgery]'}
possible reaction to amoxicillin	[]	possible reaction to amoxicillin	Same	{'Same- Token Exists in English Vocabulary [reaction]', 'Same- Token Exists in English Vocabulary [possible]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [amoxicillin]', 'Same- Token Exists in English Vocabulary [to]'}
colic and gas	[]	colic and gas	Same	{'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [colic]', 'Same- Token Exists in English Vocabulary [gas]'}
enzyme deficiency	[]	enzyme deficiency	Same	{'Same- Token Exists in English Vocabulary [enzyme]', 'Same- Token Exists in English Vocabulary [deficiency]'}
discomfort with skin rash	[]	discomfort with skin rash	Same	{'Same- Token Exists in English Vocabulary [skin]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [with]'}
cut on finger	[]	cut on finger	Same	{'Same- Token Exists in English Vocabulary [cut]', 'Same- Token Exists in English Vocabulary [finger]', 'Same- Token Exists in English Vocabulary [on]'}
undifferentiated spondyloarthropaty	["[('spondyloarthropathy', 1.215949857470411e-06)]"]	undifferentiated spondyloarthropathy	Changed	{'Same- Token Exists in English Vocabulary [undifferentiated]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [spondyloarthropaty ==> spondyloarthropathy]'}
insect bit	[]	insect bit	Same	{'Same- Token Exists in English Vocabulary [insect]', 'Same- Token Exists in English Vocabulary [bit]'}
upper chest infection	[]	upper chest infection	Same	{'Same- Token Exists in English Vocabulary [chest]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [upper]'}
sprained elbow	[]	sprained elbow	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [sprained]', 'Same- Token Exists in English Vocabulary [elbow]'}
ear canal irritaion	["[('irritation', 4.0531661915680364e-07)]"]	ear canal irritation	Changed	{'Same- Token Exists in English Vocabulary [canal]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [irritaion ==> irritation]', 'Same- Token Exists in English Vocabulary [ear]'}
bumped head	[]	bumped head	Same	{'Same- Token Exists in English Vocabulary [bumped]', 'Same- Token Exists in English Vocabulary [head]'}
right ear infection	[]	right ear infection	Same	{'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [right]'}
growing pains	[]	growing pains	Same	{'Same- Token Exists in English Vocabulary [growing]', 'Same- Token Exists in English Vocabulary [pains]'}
belly button ring infection	[]	belly button ring infection	Same	{'Same- Token Exists in English Vocabulary [belly]', 'Same- Token Exists in English Vocabulary [button]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [ring]'}
eye and ear infection	[]	eye and ear infection	Same	{'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [eye]'}
cold with coughing	[]	cold with coughing	Same	{'Same- Token Exists in English Vocabulary [coughing]', 'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in English Vocabulary [with]'}
tennis elbow	[]	tennis elbow	Same	{'Same- Token Exists in English Vocabulary [tennis]', 'Same- Token Exists in English Vocabulary [elbow]'}
yeast infection-diaper rash	[]	yeast infection-diaper rash	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [infection-diaper]', 'Same- Token Exists in English Vocabulary [yeast]', 'Same- Token Exists in English Vocabulary [rash]'}
ankle injury	[]	ankle injury	Same	{'Same- Token Exists in English Vocabulary [ankle]', 'Same- Token Exists in English Vocabulary [injury]'}
suspected sepsis	[]	suspected sepsis	Same	{'Same- Token Exists in English Vocabulary [suspected]', 'Same- Token Exists in English Vocabulary [sepsis]'}
pain from teeth broken	[]	pain from teeth broken	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [broken]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [teeth]'}
minor burn to hand	[]	minor burn to hand	Same	{'Same- Token Exists in English Vocabulary [minor]', 'Same- Token Exists in English Vocabulary [burn]', 'Same- Token Exists in English Vocabulary [hand]', 'Same- Token Exists in English Vocabulary [to]'}
back aches	[]	back aches	Same	{'Same- Token Exists in English Vocabulary [back]', 'Same- Token Exists in English Vocabulary [aches]'}
pain from sinus infections	[]	pain from sinus infections	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [sinus]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [infections]'}
nipple cream	[]	nipple cream	Same	{'Same- Token Exists in English Vocabulary [nipple]', 'Same- Token Exists in English Vocabulary [cream]'}
activity related asthma	[]	activity related asthma	Same	{'Same- Token Exists in English Vocabulary [activity]', 'Same- Token Exists in English Vocabulary [related]', 'Same- Token Exists in English Vocabulary [asthma]'}
pain from ear infection	[]	pain from ear infection	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [ear]'}
rash on groin and face	[]	rash on groin and face	Same	{'Same- Token Exists in English Vocabulary [groin]', 'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [face]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [on]'}
skin allergy symptoms	[]	skin allergy symptoms	Same	{'Same- Token Exists in English Vocabulary [skin]', 'Same- Token Exists in English Vocabulary [symptoms]', 'Same- Token Exists in English Vocabulary [allergy]'}
wheeze due to cold	[]	wheeze due to cold	Same	{'Same- Token Exists in English Vocabulary [due]', 'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in English Vocabulary [wheeze]', 'Same- Token Exists in English Vocabulary [to]'}
possible notching of hips	[]	possible notching of hips	Same	{'Same- Token Exists in English Vocabulary [possible]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [notching]', 'Same- Token Exists in English Vocabulary [hips]', 'Same- Token Exists in English Vocabulary [of]'}
acute wheezing	[]	acute wheezing	Same	{'Same- Token Exists in English Vocabulary [acute]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [wheezing]'}
possible croup	[]	possible croup	Same	{'Same- Token Exists in English Vocabulary [possible]', 'Same- Token Exists in English Vocabulary [croup]'}
sinus cold	[]	sinus cold	Same	{'Same- Token Exists in English Vocabulary [sinus]', 'Same- Token Exists in English Vocabulary [cold]'}
dry itchy skin	[]	dry itchy skin	Same	{'Same- Token Exists in English Vocabulary [dry]', 'Same- Token Exists in English Vocabulary [itchy]', 'Same- Token Exists in English Vocabulary [skin]'}
pre-op hypospadias	[]	pre-op hypospadias	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [hypospadias]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [pre-op]'}
rash on neck-from moisture	[]	rash on neck-from moisture	Same	{'Same- Token Exists in English Vocabulary [moisture]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [neck-from]', 'Same- Token Exists in English Vocabulary [rash]'}
fever due to vaccination	[]	fever due to vaccination	Same	{'Same- Token Exists in English Vocabulary [due]', 'Same- Token Exists in English Vocabulary [vaccination]', 'Same- Token Exists in English Vocabulary [fever]', 'Same- Token Exists in English Vocabulary [to]'}
reduce risk of blood clots	[]	reduce risk of blood clots	Same	{'Same- Token Exists in English Vocabulary [reduce]', 'Same- Token Exists in English Vocabulary [clots]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [risk]', 'Same- Token Exists in English Vocabulary [blood]'}
repair of earlobe	[]	repair of earlobe	Same	{'Same- Token Exists in English Vocabulary [repair]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [earlobe]'}
discomfort from teething and fractured tibia	[]	discomfort from teething and fractured tibia	Same	{'Same- Token Exists in English Vocabulary [tibia]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [teething]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [fractured]'}
throat pain from strep	[]	throat pain from strep	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [strep]', 'Same- Token Exists in English Vocabulary [throat]'}
cough and runny nose	[]	cough and runny nose	Same	{'Same- Token Exists in English Vocabulary [runny]', 'Same- Token Exists in English Vocabulary [cough]', 'Same- Token Exists in English Vocabulary [nose]', 'Same- Token Exists in English Vocabulary [and]'}
rule out sepsis	[]	rule out sepsis	Same	{'Same- Token Exists in English Vocabulary [out]', 'Same- Token Exists in English Vocabulary [sepsis]', 'Same- Token Exists in English Vocabulary [rule]'}
nasal symptoms	[]	nasal symptoms	Same	{'Same- Token Exists in English Vocabulary [nasal]', 'Same- Token Exists in English Vocabulary [symptoms]'}
prophylaxis at birth	[]	prophylaxis at birth	Same	{'Same- Token Exists in English Vocabulary [at]', 'Same- Token Exists in English Vocabulary [birth]', 'Same- Token Exists in English Vocabulary [prophylaxis]'}
wound infection at caesarian site	[]	wound infection at caesarian site	Same	{'Same- Token Exists in English Vocabulary [at]', 'Same- Token Exists in English Vocabulary [caesarian]', 'Same- Token Exists in English Vocabulary [site]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [wound]'}
discomfort with baby measles (roseola)	["[('roseola', 0.9), ('rosea)', 0.9), ('rosea', 0.9), ('rose)', 0.9)]"]	discomfort with baby measles roseola	Changed	{'Same- Token Exists in English Vocabulary [baby]', 'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Corrected - Using MultiEdit Probable Candidates [(roseola) ==> roseola]', 'Same- Token Exists in English Vocabulary [measles]'}
in hospital for stiches	["[('stitches', 8.7921363132814e-06)]"]	in hospital for stitches	Changed	{'Corrected - Using Single-Edit Probable Candidates in English Corpus [stiches ==> stitches]', 'Same- Token Exists in English Vocabulary [for]', 'Same- Token Exists in English Vocabulary [hospital]', 'Same- Token Exists in English Vocabulary [in]'}
painful foreskin infection	[]	painful foreskin infection	Same	{'Same- Token Exists in English Vocabulary [painful]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [foreskin]'}
ringworm on legs	[]	ringworm on legs	Same	{'Same- Token Exists in English Vocabulary [legs]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [ringworm]'}
discomfort from ear infection	[]	discomfort from ear infection	Same	{'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [ear]'}
rectal discomfort	[]	rectal discomfort	Same	{'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [rectal]'}
infected sweat gland	[]	infected sweat gland	Same	{'Same- Token Exists in English Vocabulary [infected]', 'Same- Token Exists in English Vocabulary [gland]', 'Same- Token Exists in English Vocabulary [sweat]'}
severe vomiting	[]	severe vomiting	Same	{'Same- Token Exists in English Vocabulary [severe]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [vomiting]'}
shoulder discomfort	[]	shoulder discomfort	Same	{'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [shoulder]'}
face swollen due to mosquito bite	[]	face swollen due to mosquito bite	Same	{'Same- Token Exists in English Vocabulary [due]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [mosquito]', 'Same- Token Exists in English Vocabulary [face]', 'Same- Token Exists in English Vocabulary [bite]', 'Same- Token Exists in English Vocabulary [swollen]'}
high risk pregnancy	[]	high risk pregnancy	Same	{'Same- Token Exists in English Vocabulary [risk]', 'Same- Token Exists in English Vocabulary [pregnancy]', 'Same- Token Exists in English Vocabulary [high]'}
stye on eye	[]	stye on eye	Same	{'Same- Token Exists in English Vocabulary [eye]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [stye]'}
sinus infection and infected finger	[]	sinus infection and infected finger	Same	{'Same- Token Exists in English Vocabulary [sinus]', 'Same- Token Exists in English Vocabulary [finger]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [infected]'}
rash on buttocks	[]	rash on buttocks	Same	{'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [buttocks]'}
pfapa syndrom fever	["[('syndrome', 0.0024371688309898602)]"]	pfapa syndrome fever	Changed	{'Same- Token Exists in Domain-Specific Terminological-Corpus [pfapa]', 'Same- Token Exists in English Vocabulary [fever]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [syndrom ==> syndrome]'}
reduce itching	[]	reduce itching	Same	{'Same- Token Exists in English Vocabulary [reduce]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [itching]'}
bloody lip required stitches	[]	bloody lip required stitches	Same	{'Same- Token Exists in English Vocabulary [bloody]', 'Same- Token Exists in English Vocabulary [stitches]', 'Same- Token Exists in English Vocabulary [lip]', 'Same- Token Exists in English Vocabulary [required]'}
cold sympoms	["[('symptoms', 6.64719255417158e-05)]"]	cold symptoms	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [sympoms ==> symptoms]', 'Same- Token Exists in English Vocabulary [cold]'}
cut requiring stitches	[]	cut requiring stitches	Same	{'Same- Token Exists in English Vocabulary [stitches]', 'Same- Token Exists in English Vocabulary [cut]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [requiring]'}
nausea accompanying headaches	[]	nausea accompanying headaches	Same	{'Same- Token Exists in English Vocabulary [headaches]', 'Same- Token Exists in English Vocabulary [nausea]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [accompanying]'}
cold induced asthma	[]	cold induced asthma	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [induced]', 'Same- Token Exists in English Vocabulary [asthma]', 'Same- Token Exists in English Vocabulary [cold]'}
persistent chest congestion	[]	persistent chest congestion	Same	{'Same- Token Exists in English Vocabulary [congestion]', 'Same- Token Exists in English Vocabulary [persistent]', 'Same- Token Exists in English Vocabulary [chest]'}
urinary tract infectin	["[('infection', 0.00033965532685340145)]"]	urinary tract infection	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [infectin ==> infection]', 'Same- Token Exists in English Vocabulary [urinary]', 'Same- Token Exists in English Vocabulary [tract]'}
possible asthma	[]	possible asthma	Same	{'Same- Token Exists in English Vocabulary [possible]', 'Same- Token Exists in English Vocabulary [asthma]'}
pupps rash	["[('puppy', 3.223783314869847e-05), ('pumps', 2.9307121044271338e-06), ('pups', 2.9307121044271338e-06)]"]	puppy rash	Changed	{'Corrected - Using Single-Edit Probable Candidates in English Corpus [pupps ==> puppy]', 'Same- Token Exists in English Vocabulary [rash]'}
to help keep dexamethasone down	[]	to help keep dexamethasone down	Same	{'Same- Token Exists in English Vocabulary [down]', 'Same- Token Exists in English Vocabulary [keep]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [help]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [dexamethasone]'}
ear aches and cold symptoms	[]	ear aches and cold symptoms	Same	{'Same- Token Exists in English Vocabulary [symptoms]', 'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in English Vocabulary [aches]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [ear]'}
post operative infection prevention	[]	post operative infection prevention	Same	{'Same- Token Exists in English Vocabulary [operative]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [prevention]', 'Same- Token Exists in English Vocabulary [post]'}
restrictive airways disease	[]	restrictive airways disease	Same	{'Same- Token Exists in English Vocabulary [disease]', 'Same- Token Exists in English Vocabulary [airways]', 'Same- Token Exists in English Vocabulary [restrictive]'}
sinus and ear infection	[]	sinus and ear infection	Same	{'Same- Token Exists in English Vocabulary [sinus]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [ear]'}
discomfort from cold	[]	discomfort from cold	Same	{'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [cold]'}
ear tube surgery	[]	ear tube surgery	Same	{'Same- Token Exists in English Vocabulary [tube]', 'Same- Token Exists in English Vocabulary [surgery]', 'Same- Token Exists in English Vocabulary [ear]'}
stool softener-after delivery	[]	stool softener-after delivery	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [softener-after]', 'Same- Token Exists in English Vocabulary [stool]', 'Same- Token Exists in English Vocabulary [delivery]'}
hard stool	[]	hard stool	Same	{'Same- Token Exists in English Vocabulary [stool]', 'Same- Token Exists in English Vocabulary [hard]'}
reddened vaginal area	[]	reddened vaginal area	Same	{'Same- Token Exists in English Vocabulary [area]', 'Same- Token Exists in English Vocabulary [reddened]', 'Same- Token Exists in English Vocabulary [vaginal]'}
decreases fluid	[]	decreases fluid	Same	{'Same- Token Exists in English Vocabulary [fluid]', 'Same- Token Exists in English Vocabulary [decreases]'}
cholestasis of pregnancy	[]	cholestasis of pregnancy	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [cholestasis]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [pregnancy]'}
lot of mucus and phlegm	[]	lot of mucus and phlegm	Same	{'Same- Token Exists in English Vocabulary [lot]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [mucus]', 'Same- Token Exists in English Vocabulary [phlegm]', 'Same- Token Exists in English Vocabulary [and]'}
athletes foot and ring worm	[]	athletes foot and ring worm	Same	{'Same- Token Exists in English Vocabulary [athletes]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [foot]', 'Same- Token Exists in English Vocabulary [ring]', 'Same- Token Exists in English Vocabulary [worm]'}
ear and eye infection	[]	ear and eye infection	Same	{'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [eye]'}
continuous infusion throughout the day	[]	continuous infusion throughout the day	Same	{'Same- Token Exists in English Vocabulary [the]', 'Same- Token Exists in English Vocabulary [throughout]', 'Same- Token Exists in English Vocabulary [day]', 'Same- Token Exists in English Vocabulary [infusion]', 'Same- Token Exists in English Vocabulary [continuous]'}
spit lip discomfort	[]	spit lip discomfort	Same	{'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [spit]', 'Same- Token Exists in English Vocabulary [lip]'}
cold-reduce pain	[]	cold-reduce pain	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [cold-reduce]'}
cold symptoms,	[]	cold symptoms	Same	{'Same- Token Exists in English Vocabulary [symptoms]', 'Same- Token Exists in English Vocabulary [cold]'}
prevention of difficulty breathing	[]	prevention of difficulty breathing	Same	{'Same- Token Exists in English Vocabulary [difficulty]', 'Same- Token Exists in English Vocabulary [breathing]', 'Same- Token Exists in English Vocabulary [prevention]', 'Same- Token Exists in English Vocabulary [of]'}
discontinued because was hand	[]	discontinued because was hand	Same	{'Same- Token Exists in English Vocabulary [discontinued]', 'Same- Token Exists in English Vocabulary [was]', 'Same- Token Exists in English Vocabulary [because]', 'Same- Token Exists in English Vocabulary [hand]'}
thyroid problem	[]	thyroid problem	Same	{'Same- Token Exists in English Vocabulary [problem]', 'Same- Token Exists in English Vocabulary [thyroid]'}
mouth sores	[]	mouth sores	Same	{'Same- Token Exists in English Vocabulary [sores]', 'Same- Token Exists in English Vocabulary [mouth]'}
folic acid supplement	[]	folic acid supplement	Same	{'Same- Token Exists in English Vocabulary [acid]', 'Same- Token Exists in English Vocabulary [folic]', 'Same- Token Exists in English Vocabulary [supplement]'}
bacteria infection	[]	bacteria infection	Same	{'Same- Token Exists in English Vocabulary [bacteria]', 'Same- Token Exists in English Vocabulary [infection]'}
severe cough	[]	severe cough	Same	{'Same- Token Exists in English Vocabulary [severe]', 'Same- Token Exists in English Vocabulary [cough]'}
wheeze (no dx asthma)	["[('no', 1.3780765051331323e-05), ('asthma', 4.377419486893479e-05)]"]	wheeze no dx asthma	Changed	{'Same- Token Exists in Domain-Specific Terminological-Corpus [dx]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [(no ==> no]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [asthma) ==> asthma]', 'Same- Token Exists in English Vocabulary [wheeze]'}
intestianal gas	["[('intestinal', 0.00016172133104356464)]"]	intestinal gas	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [intestianal ==> intestinal]', 'Same- Token Exists in English Vocabulary [gas]'}
discomfort from vaccinations and illness	[]	discomfort from vaccinations and illness	Same	{'Same- Token Exists in English Vocabulary [vaccinations]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [illness]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [from]'}
