
pain control	[]	pain control	Same	{'Same- Token Exists in English Vocabulary [control]', 'Same- Token Exists in English Vocabulary [pain]'}
labour recovery	[]	labour recovery	Same	{'Same- Token Exists in English Vocabulary [recovery]', 'Same- Token Exists in English Vocabulary [labour]'}
stomach upset	[]	stomach upset	Same	{'Same- Token Exists in English Vocabulary [upset]', 'Same- Token Exists in English Vocabulary [stomach]'}
pseudo-hyperaldosteronism	[]	pseudo-hyperaldosteronism	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [pseudo-hyperaldosteronism]'}
post surgery	[]	post surgery	Same	{'Same- Token Exists in English Vocabulary [post]', 'Same- Token Exists in English Vocabulary [surgery]'}
infection in the nose	[]	infection in the nose	Same	{'Same- Token Exists in English Vocabulary [the]', 'Same- Token Exists in English Vocabulary [nose]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [in]'}
gallbladder attack	[]	gallbladder attack	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [gallbladder]', 'Same- Token Exists in English Vocabulary [attack]'}
arthritis	[]	arthritis	Same	{'Same- Token Exists in English Vocabulary [arthritis]'}
acne rosacea	[]	acne rosacea	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [rosacea]', 'Same- Token Exists in English Vocabulary [acne]'}
maternal temp	[]	maternal temp	Same	{'Same- Token Exists in English Vocabulary [temp]', 'Same- Token Exists in English Vocabulary [maternal]'}
hives from bug bites	[]	hives from bug bites	Same	{'Same- Token Exists in English Vocabulary [hives]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [bites]', 'Same- Token Exists in English Vocabulary [bug]'}
infection due to eczema	[]	infection due to eczema	Same	{'Same- Token Exists in English Vocabulary [eczema]', 'Same- Token Exists in English Vocabulary [due]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [to]'}
ecoli	["[('coli', 2.9993429817603468e-05)]"]	coli	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [ecoli ==> coli]'}
irritated	[]	irritated	Same	{'Same- Token Exists in English Vocabulary [irritated]'}
not sleeping at night possible sleep apnea	[]	not sleeping at night possible sleep apnea	Same	{'Same- Token Exists in English Vocabulary [night]', 'Same- Token Exists in English Vocabulary [at]', 'Same- Token Exists in English Vocabulary [apnea]', 'Same- Token Exists in English Vocabulary [not]', 'Same- Token Exists in English Vocabulary [sleeping]', 'Same- Token Exists in English Vocabulary [sleep]', 'Same- Token Exists in English Vocabulary [possible]'}
tension headaches	[]	tension headaches	Same	{'Same- Token Exists in English Vocabulary [headaches]', 'Same- Token Exists in English Vocabulary [tension]'}
ear infections	[]	ear infections	Same	{'Same- Token Exists in English Vocabulary [infections]', 'Same- Token Exists in English Vocabulary [ear]'}
for air travel	[]	for air travel	Same	{'Same- Token Exists in English Vocabulary [travel]', 'Same- Token Exists in English Vocabulary [air]', 'Same- Token Exists in English Vocabulary [for]'}
flat at birth	[]	flat at birth	Same	{'Same- Token Exists in English Vocabulary [at]', 'Same- Token Exists in English Vocabulary [birth]', 'Same- Token Exists in English Vocabulary [flat]'}
nerve damage	[]	nerve damage	Same	{'Same- Token Exists in English Vocabulary [damage]', 'Same- Token Exists in English Vocabulary [nerve]'}
wheeze	[]	wheeze	Same	{'Same- Token Exists in English Vocabulary [wheeze]'}
factor 5 leiden	[]	factor 5 leiden	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [leiden]', 'Same- Token Exists in English Vocabulary [5]', 'Same- Token Exists in English Vocabulary [factor]'}
contracteption	["[('contraception', 4.45848281072484e-06)]"]	contraception	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [contracteption ==> contraception]'}
bonchiolitis	['[]']	bronchiolitis	Changed	{'Corrected- Using Customized Lookup-Table [bonchiolitis ==> bronchiolitis]'}
open wound	[]	open wound	Same	{'Same- Token Exists in English Vocabulary [wound]', 'Same- Token Exists in English Vocabulary [open]'}
bronquitis	["[('bronchitis', 0.9), ('bronchitis\\\\', 0.9), ('bronchitis;', 0.9), ('bronchitis:', 0.9)]"]	bronchitis	Changed	{'Corrected - Using MultiEdit Probable Candidates [bronquitis ==> bronchitis]'}
discomfort from vaccinations	[]	discomfort from vaccinations	Same	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [vaccinations]'}
ear infection or strep	[]	ear infection or strep	Same	{'Same- Token Exists in English Vocabulary [or]', 'Same- Token Exists in English Vocabulary [strep]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [ear]'}
reaction to febreze at work	[]	reaction to febreze at work	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [febreze]', 'Same- Token Exists in English Vocabulary [reaction]', 'Same- Token Exists in English Vocabulary [at]', 'Same- Token Exists in English Vocabulary [work]', 'Same- Token Exists in English Vocabulary [to]'}
edema	[]	edema	Same	{'Same- Token Exists in English Vocabulary [edema]'}
nightime cough and cold	[]	nightime cough and cold	Same	{'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [nightime]', 'Same- Token Exists in English Vocabulary [cough]', 'Same- Token Exists in English Vocabulary [and]'}
night leg pain	[]	night leg pain	Same	{'Same- Token Exists in English Vocabulary [night]', 'Same- Token Exists in English Vocabulary [leg]', 'Same- Token Exists in English Vocabulary [pain]'}
morning sickness	[]	morning sickness	Same	{'Same- Token Exists in English Vocabulary [sickness]', 'Same- Token Exists in English Vocabulary [morning]'}
hypertension	[]	hypertension	Same	{'Same- Token Exists in English Vocabulary [hypertension]'}
infection on gums	[]	infection on gums	Same	{'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [gums]'}
leukemia treatment	[]	leukemia treatment	Same	{'Same- Token Exists in English Vocabulary [leukemia]', 'Same- Token Exists in English Vocabulary [treatment]'}
wheeze from virus	[]	wheeze from virus	Same	{'Same- Token Exists in English Vocabulary [virus]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [wheeze]'}
chilblains	[]	chilblains	Same	{'Same- Token Exists in English Vocabulary [chilblains]'}
helps sleep	[]	helps sleep	Same	{'Same- Token Exists in English Vocabulary [sleep]', 'Same- Token Exists in English Vocabulary [helps]'}
maintenance	[]	maintenance	Same	{'Same- Token Exists in English Vocabulary [maintenance]'}
consistent cough	[]	consistent cough	Same	{'Same- Token Exists in English Vocabulary [cough]', 'Same- Token Exists in English Vocabulary [consistent]'}
scabies	[]	scabies	Same	{'Same- Token Exists in English Vocabulary [scabies]'}
blood pressure	[]	blood pressure	Same	{'Same- Token Exists in English Vocabulary [pressure]', 'Same- Token Exists in English Vocabulary [blood]'}
redness	[]	redness	Same	{'Same- Token Exists in English Vocabulary [redness]'}
given in emergency for chest congestion	[]	given in emergency for chest congestion	Same	{'Same- Token Exists in English Vocabulary [emergency]', 'Same- Token Exists in English Vocabulary [congestion]', 'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [chest]', 'Same- Token Exists in English Vocabulary [given]', 'Same- Token Exists in English Vocabulary [for]'}
hand foot mouth disease	[]	hand foot mouth disease	Same	{'Same- Token Exists in English Vocabulary [hand]', 'Same- Token Exists in English Vocabulary [mouth]', 'Same- Token Exists in English Vocabulary [disease]', 'Same- Token Exists in English Vocabulary [foot]'}
shortness of breath from bronchitis	[]	shortness of breath from bronchitis	Same	{'Same- Token Exists in English Vocabulary [bronchitis]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [breath]', 'Same- Token Exists in English Vocabulary [shortness]'}
insect bit	[]	insect bit	Same	{'Same- Token Exists in English Vocabulary [bit]', 'Same- Token Exists in English Vocabulary [insect]'}
adenoids and tonsilectomy	["[('tonsillectomy', 8.7921363132814e-06)]"]	adenoids and tonsillectomy	Changed	{'Corrected - Using Single-Edit Probable Candidates in English Corpus [tonsilectomy ==> tonsillectomy]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [adenoids]'}
possible eye infection	[]	possible eye infection	Same	{'Same- Token Exists in English Vocabulary [possible]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [eye]'}
prevent rhesus disease	[]	prevent rhesus disease	Same	{'Same- Token Exists in English Vocabulary [rhesus]', 'Same- Token Exists in English Vocabulary [prevent]', 'Same- Token Exists in English Vocabulary [disease]'}
fever with immunization	[]	fever with immunization	Same	{'Same- Token Exists in English Vocabulary [fever]', 'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in English Vocabulary [immunization]'}
unable to sleep	[]	unable to sleep	Same	{'Same- Token Exists in English Vocabulary [sleep]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [unable]'}
excercise induced	["[('exercise', 7.701015763979268e-06)]"]	exercise induced	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [excercise ==> exercise]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [induced]'}
abnormal sound of breathing	[]	abnormal sound of breathing	Same	{'Same- Token Exists in English Vocabulary [breathing]', 'Same- Token Exists in English Vocabulary [sound]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [abnormal]'}
rhinitis	[]	rhinitis	Same	{'Same- Token Exists in English Vocabulary [rhinitis]'}
flu shot	[]	flu shot	Same	{'Same- Token Exists in English Vocabulary [flu]', 'Same- Token Exists in English Vocabulary [shot]'}
possible bacterial infection	[]	possible bacterial infection	Same	{'Same- Token Exists in English Vocabulary [possible]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [bacterial]'}
back and muscle pain	[]	back and muscle pain	Same	{'Same- Token Exists in English Vocabulary [muscle]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [back]'}
raptured membrane	["[('ruptured', 6.485065906508858e-06)]"]	ruptured membrane	Changed	{'Same- Token Exists in English Vocabulary [membrane]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [raptured ==> ruptured]'}
vitamin d	[]	vitamin d	Same	{'Same- Token Exists in English Vocabulary [d]', 'Same- Token Exists in English Vocabulary [vitamin]'}
prevent reactive airway syndrome with onset of cold	[]	prevent reactive airway syndrome with onset of cold	Same	{'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in English Vocabulary [onset]', 'Same- Token Exists in English Vocabulary [prevent]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [reactive]', 'Same- Token Exists in English Vocabulary [syndrome]', 'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in English Vocabulary [airway]'}
gestational dibetes	["[('diabetes', 0.0002902066993162714)]"]	gestational diabetes	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [dibetes ==> diabetes]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [gestational]'}
low respitory	["[('respitatory', 0.9), ('respiratory', 0.9), ('respiratory]', 0.9), ('respiratory/', 0.9)]"]	low respitatory	Changed	{'Same- Token Exists in English Vocabulary [low]', 'Corrected - Using MultiEdit Probable Candidates [respitory ==> respitatory]'}
fever from a virus	[]	fever from a virus	Same	{'Same- Token Exists in English Vocabulary [virus]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [fever]', 'Same- Token Exists in English Vocabulary [a]'}
possible cold symptoms	[]	possible cold symptoms	Same	{'Same- Token Exists in English Vocabulary [symptoms]', 'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in English Vocabulary [possible]'}
blood clot in lungs	[]	blood clot in lungs	Same	{'Same- Token Exists in English Vocabulary [lungs]', 'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [blood]', 'Same- Token Exists in English Vocabulary [clot]'}
rash on nose	[]	rash on nose	Same	{'Same- Token Exists in English Vocabulary [nose]', 'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [on]'}
athlete's feet	[]	athlete s feet	Same	{'Same- Token Exists in English Vocabulary [feet]', 'Same- Token Exists in English Vocabulary [athlete]', 'Same- Token Exists in English Vocabulary [s]'}
pheumomia	["[('pneumonia', 0.9), ('hemomania', 0.9), ('phormia', 0.9), ('euosmia', 0.9)]"]	pneumonia	Changed	{'Corrected - Using MultiEdit Probable Candidates [pheumomia ==> pneumonia]'}
preventative measure for ear infection	[]	preventative measure for ear infection	Same	{'Same- Token Exists in English Vocabulary [measure]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [preventative]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [for]'}
weezing	["[('wheezing', 2.431899714940822e-06), ('weeding', 4.0531661915680364e-07)]"]	wheezing	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [weezing ==> wheezing]'}
juvenile rheumatoid arthritis	[]	juvenile rheumatoid arthritis	Same	{'Same- Token Exists in English Vocabulary [juvenile]', 'Same- Token Exists in English Vocabulary [arthritis]', 'Same- Token Exists in English Vocabulary [rheumatoid]'}
epidural	[]	epidural	Same	{'Same- Token Exists in English Vocabulary [epidural]'}
thyroid	[]	thyroid	Same	{'Same- Token Exists in English Vocabulary [thyroid]'}
diabetes	[]	diabetes	Same	{'Same- Token Exists in English Vocabulary [diabetes]'}
cracked nipples	[]	cracked nipples	Same	{'Same- Token Exists in English Vocabulary [cracked]', 'Same- Token Exists in English Vocabulary [nipples]'}
infected in grown hairs on legs	[]	infected in grown hairs on legs	Same	{'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [grown]', 'Same- Token Exists in English Vocabulary [hairs]', 'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [legs]', 'Same- Token Exists in English Vocabulary [infected]'}
minor abrasions (scratches)	["[('scratches', 0.9), ('scratches,', 0.9), ('scratched', 0.9), ('scratch', 0.9)]"]	minor abrasions scratches	Changed	{'Same- Token Exists in English Vocabulary [minor]', 'Same- Token Exists in English Vocabulary [abrasions]', 'Corrected - Using MultiEdit Probable Candidates [(scratches) ==> scratches]'}
prophylaxis when nipple thrush	[]	prophylaxis when nipple thrush	Same	{'Same- Token Exists in English Vocabulary [nipple]', 'Same- Token Exists in English Vocabulary [when]', 'Same- Token Exists in English Vocabulary [prophylaxis]', 'Same- Token Exists in English Vocabulary [thrush]'}
tennis elbow	[]	tennis elbow	Same	{'Same- Token Exists in English Vocabulary [elbow]', 'Same- Token Exists in English Vocabulary [tennis]'}
inflammation of lungs	[]	inflammation of lungs	Same	{'Same- Token Exists in English Vocabulary [lungs]', 'Same- Token Exists in English Vocabulary [inflammation]', 'Same- Token Exists in English Vocabulary [of]'}
fetal myocarditis	[]	fetal myocarditis	Same	{'Same- Token Exists in English Vocabulary [fetal]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [myocarditis]'}
before scope to clean intestines	[]	before scope to clean intestines	Same	{'Same- Token Exists in English Vocabulary [intestines]', 'Same- Token Exists in English Vocabulary [before]', 'Same- Token Exists in English Vocabulary [scope]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [clean]'}
yeat infection	["[('heat', 2.3913680530251414e-05), ('beat', 2.431899714940822e-06), ('meat', 8.106332383136073e-07), ('yeast', 8.106332383136073e-07), ('yet', 4.0531661915680364e-07)]"]	yeast infection	Changed	{'Refined/Validated Correction - Context-aware post-processing  [heat infection ==> yeast infection]', 'Same- Token Exists in English Vocabulary [infection]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [yeat ==> heat]'}
to shrink adenoids	[]	to shrink adenoids	Same	{'Same- Token Exists in English Vocabulary [shrink]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [adenoids]'}
prevent getting fissures	[]	prevent getting fissures	Same	{'Same- Token Exists in English Vocabulary [prevent]', 'Same- Token Exists in English Vocabulary [fissures]', 'Same- Token Exists in English Vocabulary [getting]'}
prevent blood clots	[]	prevent blood clots	Same	{'Same- Token Exists in English Vocabulary [prevent]', 'Same- Token Exists in English Vocabulary [clots]', 'Same- Token Exists in English Vocabulary [blood]'}
fever with vaccinations	[]	fever with vaccinations	Same	{'Same- Token Exists in English Vocabulary [fever]', 'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in English Vocabulary [vaccinations]'}
varicella	[]	varicella	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [varicella]'}
increased breastmilk	[]	increased breastmilk	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [breastmilk]', 'Same- Token Exists in English Vocabulary [increased]'}
sepsis work up	[]	sepsis work up	Same	{'Same- Token Exists in English Vocabulary [work]', 'Same- Token Exists in English Vocabulary [up]', 'Same- Token Exists in English Vocabulary [sepsis]'}
mild fever	[]	mild fever	Same	{'Same- Token Exists in English Vocabulary [fever]', 'Same- Token Exists in English Vocabulary [mild]'}
kidney stone infection	[]	kidney stone infection	Same	{'Same- Token Exists in English Vocabulary [kidney]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [stone]'}
reduce stomach acid	[]	reduce stomach acid	Same	{'Same- Token Exists in English Vocabulary [reduce]', 'Same- Token Exists in English Vocabulary [stomach]', 'Same- Token Exists in English Vocabulary [acid]'}
minor hives	[]	minor hives	Same	{'Same- Token Exists in English Vocabulary [hives]', 'Same- Token Exists in English Vocabulary [minor]'}
fibroid pain	[]	fibroid pain	Same	{'Same- Token Exists in English Vocabulary [fibroid]', 'Same- Token Exists in English Vocabulary [pain]'}
miscarriage	[]	miscarriage	Same	{'Same- Token Exists in English Vocabulary [miscarriage]'}
dry skin area on ears	[]	dry skin area on ears	Same	{'Same- Token Exists in English Vocabulary [dry]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [area]', 'Same- Token Exists in English Vocabulary [skin]', 'Same- Token Exists in English Vocabulary [ears]'}
herpes treatment	[]	herpes treatment	Same	{'Same- Token Exists in English Vocabulary [herpes]', 'Same- Token Exists in English Vocabulary [treatment]'}
enema	[]	enema	Same	{'Same- Token Exists in English Vocabulary [enema]'}
small fungus spot on arm	[]	small fungus spot on arm	Same	{'Same- Token Exists in English Vocabulary [arm]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [fungus]', 'Same- Token Exists in English Vocabulary [spot]', 'Same- Token Exists in English Vocabulary [small]'}
dry itchy skin and scalp	[]	dry itchy skin and scalp	Same	{'Same- Token Exists in English Vocabulary [dry]', 'Same- Token Exists in English Vocabulary [itchy]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [scalp]', 'Same- Token Exists in English Vocabulary [skin]'}
impetigo on nipples	[]	impetigo on nipples	Same	{'Same- Token Exists in English Vocabulary [impetigo]', 'Same- Token Exists in English Vocabulary [nipples]', 'Same- Token Exists in English Vocabulary [on]'}
style in eye	[]	style in eye	Same	{'Same- Token Exists in English Vocabulary [style]', 'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [eye]'}
stomach acid	[]	stomach acid	Same	{'Same- Token Exists in English Vocabulary [stomach]', 'Same- Token Exists in English Vocabulary [acid]'}
discomfort with colds	[]	discomfort with colds	Same	{'Same- Token Exists in English Vocabulary [colds]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [with]'}
pharyngitis	[]	pharyngitis	Same	{'Same- Token Exists in English Vocabulary [pharyngitis]'}
bacterial infection on face	[]	bacterial infection on face	Same	{'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [bacterial]', 'Same- Token Exists in English Vocabulary [face]'}
pain with kidney stones	[]	pain with kidney stones	Same	{'Same- Token Exists in English Vocabulary [stones]', 'Same- Token Exists in English Vocabulary [kidney]', 'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in English Vocabulary [pain]'}
breathing	[]	breathing	Same	{'Same- Token Exists in English Vocabulary [breathing]'}
hypothryroidism	["[('hypothyroidism', 3.0804063055917074e-05), ('hypothryoidism', 8.106332383136073e-07)]"]	hypothyroidism	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [hypothryroidism ==> hypothyroidism]'}
staph infection	[]	staph infection	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [staph]', 'Same- Token Exists in English Vocabulary [infection]'}
yeast infection on breast	[]	yeast infection on breast	Same	{'Same- Token Exists in English Vocabulary [yeast]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [breast]'}
thrush on nipples	[]	thrush on nipples	Same	{'Same- Token Exists in English Vocabulary [thrush]', 'Same- Token Exists in English Vocabulary [nipples]', 'Same- Token Exists in English Vocabulary [on]'}
respiratory depression	[]	respiratory depression	Same	{'Same- Token Exists in English Vocabulary [respiratory]', 'Same- Token Exists in English Vocabulary [depression]'}
pupps rash	["[('puppy', 3.223783314869847e-05), ('pups', 2.9307121044271338e-06), ('pumps', 2.9307121044271338e-06)]"]	puppy rash	Changed	{'Same- Token Exists in English Vocabulary [rash]', 'Corrected - Using Single-Edit Probable Candidates in English Corpus [pupps ==> puppy]'}
sleep on plane	[]	sleep on plane	Same	{'Same- Token Exists in English Vocabulary [sleep]', 'Same- Token Exists in English Vocabulary [plane]', 'Same- Token Exists in English Vocabulary [on]'}
occasional diaper rash	[]	occasional diaper rash	Same	{'Same- Token Exists in English Vocabulary [occasional]', 'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [diaper]'}
pain from surgery	[]	pain from surgery	Same	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [surgery]', 'Same- Token Exists in English Vocabulary [pain]'}
low back	[]	low back	Same	{'Same- Token Exists in English Vocabulary [low]', 'Same- Token Exists in English Vocabulary [back]'}
depersonalisation disorder	["[('depersonalization', 8.106332383136073e-07)]"]	depersonalization disorder	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [depersonalisation ==> depersonalization]', 'Same- Token Exists in English Vocabulary [disorder]'}
ringworms	[]	ringworms	Same	{'Same- Token Exists in English Vocabulary [ringworms]'}
pinworn	["[('pinworm', 1.215949857470411e-06)]"]	pinworm	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [pinworn ==> pinworm]'}
side effects from avonex	[]	side effects from avonex	Same	{'Same- Token Exists in English Vocabulary [side]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [avonex]', 'Same- Token Exists in English Vocabulary [effects]'}
cut requiring stitches	[]	cut requiring stitches	Same	{'Same- Token Exists in English Vocabulary [stitches]', 'Same- Token Exists in English Vocabulary [cut]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [requiring]'}
severe pain in left hand due to deep second degree burn	[]	severe pain in left hand due to deep second degree burn	Same	{'Same- Token Exists in English Vocabulary [deep]', 'Same- Token Exists in English Vocabulary [left]', 'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [degree]', 'Same- Token Exists in English Vocabulary [second]', 'Same- Token Exists in English Vocabulary [due]', 'Same- Token Exists in English Vocabulary [burn]', 'Same- Token Exists in English Vocabulary [severe]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [hand]'}
fever,unwell	[]	fever unwell	Same	{'Same- Token Exists in English Vocabulary [unwell]', 'Same- Token Exists in English Vocabulary [fever]'}
hives on face with wheezing	[]	hives on face with wheezing	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [wheezing]', 'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [face]', 'Same- Token Exists in English Vocabulary [hives]'}
nasal drip	[]	nasal drip	Same	{'Same- Token Exists in English Vocabulary [drip]', 'Same- Token Exists in English Vocabulary [nasal]'}
respiratory syncytial virus	[]	respiratory syncytial virus	Same	{'Same- Token Exists in English Vocabulary [virus]', 'Same- Token Exists in English Vocabulary [respiratory]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [syncytial]'}
mastitis pain	[]	mastitis pain	Same	{'Same- Token Exists in English Vocabulary [mastitis]', 'Same- Token Exists in English Vocabulary [pain]'}
blood disorder	[]	blood disorder	Same	{'Same- Token Exists in English Vocabulary [blood]', 'Same- Token Exists in English Vocabulary [disorder]'}
persistent dry cough	[]	persistent dry cough	Same	{'Same- Token Exists in English Vocabulary [dry]', 'Same- Token Exists in English Vocabulary [persistent]', 'Same- Token Exists in English Vocabulary [cough]'}
possible cold infection	[]	possible cold infection	Same	{'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in English Vocabulary [possible]', 'Same- Token Exists in English Vocabulary [infection]'}
herpes simplex virus breakout	[]	herpes simplex virus breakout	Same	{'Same- Token Exists in English Vocabulary [virus]', 'Same- Token Exists in English Vocabulary [simplex]', 'Same- Token Exists in English Vocabulary [herpes]', 'Same- Token Exists in English Vocabulary [breakout]'}
anesthetic to repair laceration	[]	anesthetic to repair laceration	Same	{'Same- Token Exists in English Vocabulary [laceration]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [anesthetic]', 'Same- Token Exists in English Vocabulary [repair]'}
skin graft surgery	[]	skin graft surgery	Same	{'Same- Token Exists in English Vocabulary [skin]', 'Same- Token Exists in English Vocabulary [graft]', 'Same- Token Exists in English Vocabulary [surgery]'}
unknown infection	[]	unknown infection	Same	{'Same- Token Exists in English Vocabulary [unknown]', 'Same- Token Exists in English Vocabulary [infection]'}
allergy to dogs and cats	[]	allergy to dogs and cats	Same	{'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [dogs]', 'Same- Token Exists in English Vocabulary [cats]', 'Same- Token Exists in English Vocabulary [allergy]', 'Same- Token Exists in English Vocabulary [to]'}
tonsillectomy and adenoidectomy surgery	[]	tonsillectomy and adenoidectomy surgery	Same	{'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [adenoidectomy]', 'Same- Token Exists in English Vocabulary [tonsillectomy]', 'Same- Token Exists in English Vocabulary [surgery]'}
feet fungus	[]	feet fungus	Same	{'Same- Token Exists in English Vocabulary [fungus]', 'Same- Token Exists in English Vocabulary [feet]'}
allergy from dogs	[]	allergy from dogs	Same	{'Same- Token Exists in English Vocabulary [dogs]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [allergy]'}
history of herpes	[]	history of herpes	Same	{'Same- Token Exists in English Vocabulary [history]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [herpes]'}
physician queried conjunctivitis	[]	physician queried conjunctivitis	Same	{'Same- Token Exists in English Vocabulary [physician]', 'Same- Token Exists in English Vocabulary [queried]', 'Same- Token Exists in English Vocabulary [conjunctivitis]'}
heart burn	[]	heart burn	Same	{'Same- Token Exists in English Vocabulary [burn]', 'Same- Token Exists in English Vocabulary [heart]'}
bulging disc	[]	bulging disc	Same	{'Same- Token Exists in English Vocabulary [disc]', 'Same- Token Exists in English Vocabulary [bulging]'}
candida rash	[]	candida rash	Same	{'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [candida]'}
