
wheeze associated with rsv virus	[]	wheeze associated with rsv virus	Same	{'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [rsv]', 'Same- Token Exists in English Vocabulary [virus]', 'Same- Token Exists in English Vocabulary [wheeze]', 'Same- Token Exists in English Vocabulary [associated]'}
influenza treatment	[]	influenza treatment	Same	{'Same- Token Exists in English Vocabulary [influenza]', 'Same- Token Exists in English Vocabulary [treatment]'}
travellers diarrhea	[]	travellers diarrhea	Same	{'Same- Token Exists in English Vocabulary [travellers]', 'Same- Token Exists in English Vocabulary [diarrhea]'}
allergyt symptoms	["[('allergy', 9.160155592943762e-05)]"]	allergy symptoms	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [allergyt ==> allergy]', 'Same- Token Exists in English Vocabulary [symptoms]'}
increased milk supply	[]	increased milk supply	Same	{'Same- Token Exists in English Vocabulary [milk]', 'Same- Token Exists in English Vocabulary [supply]', 'Same- Token Exists in English Vocabulary [increased]'}
prevent yeast infection	[]	prevent yeast infection	Same	{'Same- Token Exists in English Vocabulary [yeast]', 'Same- Token Exists in English Vocabulary [prevent]', 'Same- Token Exists in English Vocabulary [infection]'}
stroke prevention	[]	stroke prevention	Same	{'Same- Token Exists in English Vocabulary [prevention]', 'Same- Token Exists in English Vocabulary [stroke]'}
post ear tubes	[]	post ear tubes	Same	{'Same- Token Exists in English Vocabulary [tubes]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [post]'}
bruising from breech extraction	[]	bruising from breech extraction	Same	{'Same- Token Exists in English Vocabulary [bruising]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [breech]', 'Same- Token Exists in English Vocabulary [extraction]'}
discomfort and fever	[]	discomfort and fever	Same	{'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [fever]'}
dry skin area on ears	[]	dry skin area on ears	Same	{'Same- Token Exists in English Vocabulary [area]', 'Same- Token Exists in English Vocabulary [ears]', 'Same- Token Exists in English Vocabulary [dry]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [skin]'}
nausea after concussion	[]	nausea after concussion	Same	{'Same- Token Exists in English Vocabulary [concussion]', 'Same- Token Exists in English Vocabulary [after]', 'Same- Token Exists in English Vocabulary [nausea]'}
possible ear inflamtion	['[]']	possible ear inflammation	Changed	{'Corrected- Using Customized Lookup-Table [inflamtion ==> inflammation]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [possible]'}
strep throat	[]	strep throat	Same	{'Same- Token Exists in English Vocabulary [throat]', 'Same- Token Exists in English Vocabulary [strep]'}
prevent pregnancy induced hypertension	[]	prevent pregnancy induced hypertension	Same	{'Same- Token Exists in English Vocabulary [hypertension]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [induced]', 'Same- Token Exists in English Vocabulary [pregnancy]', 'Same- Token Exists in English Vocabulary [prevent]'}
discomfort from knee injury	[]	discomfort from knee injury	Same	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [injury]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [knee]'}
open wound	[]	open wound	Same	{'Same- Token Exists in English Vocabulary [open]', 'Same- Token Exists in English Vocabulary [wound]'}
bleeding nose	[]	bleeding nose	Same	{'Same- Token Exists in English Vocabulary [bleeding]', 'Same- Token Exists in English Vocabulary [nose]'}
signs of pneumonia	[]	signs of pneumonia	Same	{'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [signs]', 'Same- Token Exists in English Vocabulary [pneumonia]'}
sore leg	[]	sore leg	Same	{'Same- Token Exists in English Vocabulary [leg]', 'Same- Token Exists in English Vocabulary [sore]'}
vitamin supplement	[]	vitamin supplement	Same	{'Same- Token Exists in English Vocabulary [supplement]', 'Same- Token Exists in English Vocabulary [vitamin]'}
stomach flu	[]	stomach flu	Same	{'Same- Token Exists in English Vocabulary [flu]', 'Same- Token Exists in English Vocabulary [stomach]'}
thrush on diaper area	[]	thrush on diaper area	Same	{'Same- Token Exists in English Vocabulary [diaper]', 'Same- Token Exists in English Vocabulary [area]', 'Same- Token Exists in English Vocabulary [thrush]', 'Same- Token Exists in English Vocabulary [on]'}
digestive enzyme	[]	digestive enzyme	Same	{'Same- Token Exists in English Vocabulary [enzyme]', 'Same- Token Exists in English Vocabulary [digestive]'}
pain after cholecystectomy	[]	pain after cholecystectomy	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [cholecystectomy]', 'Same- Token Exists in English Vocabulary [after]', 'Same- Token Exists in English Vocabulary [pain]'}
ringworm treatment	[]	ringworm treatment	Same	{'Same- Token Exists in English Vocabulary [treatment]', 'Same- Token Exists in English Vocabulary [ringworm]'}
severe chapped lips	[]	severe chapped lips	Same	{'Same- Token Exists in English Vocabulary [lips]', 'Same- Token Exists in English Vocabulary [chapped]', 'Same- Token Exists in English Vocabulary [severe]'}
small warts in diaper area	[]	small warts in diaper area	Same	{'Same- Token Exists in English Vocabulary [diaper]', 'Same- Token Exists in English Vocabulary [area]', 'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [warts]', 'Same- Token Exists in English Vocabulary [small]'}
food challange	["[('challenge', 1.6212664766272145e-06)]"]	food challenge	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [challange ==> challenge]', 'Same- Token Exists in English Vocabulary [food]'}
influenza symptoms	[]	influenza symptoms	Same	{'Same- Token Exists in English Vocabulary [influenza]', 'Same- Token Exists in English Vocabulary [symptoms]'}
infection around finger nail	[]	infection around finger nail	Same	{'Same- Token Exists in English Vocabulary [finger]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [nail]', 'Same- Token Exists in English Vocabulary [around]'}
face and hand rash	[]	face and hand rash	Same	{'Same- Token Exists in English Vocabulary [face]', 'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [hand]'}
nipple damage	[]	nipple damage	Same	{'Same- Token Exists in English Vocabulary [damage]', 'Same- Token Exists in English Vocabulary [nipple]'}
shortness of breath from bronchitis	[]	shortness of breath from bronchitis	Same	{'Same- Token Exists in English Vocabulary [breath]', 'Same- Token Exists in English Vocabulary [of]', 'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [bronchitis]', 'Same- Token Exists in English Vocabulary [shortness]'}
post surgery antibiotic	[]	post surgery antibiotic	Same	{'Same- Token Exists in English Vocabulary [post]', 'Same- Token Exists in English Vocabulary [antibiotic]', 'Same- Token Exists in English Vocabulary [surgery]'}
leukemia treatment	[]	leukemia treatment	Same	{'Same- Token Exists in English Vocabulary [leukemia]', 'Same- Token Exists in English Vocabulary [treatment]'}
impetigo on nipples	[]	impetigo on nipples	Same	{'Same- Token Exists in English Vocabulary [nipples]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [impetigo]'}
jaw injury	[]	jaw injury	Same	{'Same- Token Exists in English Vocabulary [jaw]', 'Same- Token Exists in English Vocabulary [injury]'}
hand foot and mouth virus	[]	hand foot and mouth virus	Same	{'Same- Token Exists in English Vocabulary [mouth]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [virus]', 'Same- Token Exists in English Vocabulary [foot]', 'Same- Token Exists in English Vocabulary [hand]'}
pain after child birth	[]	pain after child birth	Same	{'Same- Token Exists in English Vocabulary [after]', 'Same- Token Exists in English Vocabulary [child]', 'Same- Token Exists in English Vocabulary [birth]', 'Same- Token Exists in English Vocabulary [pain]'}
infection in leg	[]	infection in leg	Same	{'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [leg]', 'Same- Token Exists in English Vocabulary [infection]'}
allergies that couse asthma	["[('cause', 0.0002350836391109461), ('course', 1.2159498574704108e-05), ('house', 9.322282240606483e-06), ('mouse', 3.6478495724112327e-06)]"]	allergies that cause asthma	Changed	{'Same- Token Exists in English Vocabulary [asthma]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [couse ==> cause]', 'Same- Token Exists in English Vocabulary [allergies]', 'Same- Token Exists in English Vocabulary [that]'}
ear and chest infection	[]	ear and chest infection	Same	{'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [chest]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [ear]'}
sore throat possible strep	[]	sore throat possible strep	Same	{'Same- Token Exists in English Vocabulary [throat]', 'Same- Token Exists in English Vocabulary [sore]', 'Same- Token Exists in English Vocabulary [strep]', 'Same- Token Exists in English Vocabulary [possible]'}
dry nose	[]	dry nose	Same	{'Same- Token Exists in English Vocabulary [dry]', 'Same- Token Exists in English Vocabulary [nose]'}
croup and congestion	[]	croup and congestion	Same	{'Same- Token Exists in English Vocabulary [croup]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [congestion]'}
vitamin d supplement	[]	vitamin d supplement	Same	{'Same- Token Exists in English Vocabulary [supplement]', 'Same- Token Exists in English Vocabulary [d]', 'Same- Token Exists in English Vocabulary [vitamin]'}
urinary tract infection (gbs)	["[('gbs)', 8.106332383136073e-07)]"]	urinary tract infection gbs)	Changed	{'Same- Token Exists in English Vocabulary [tract]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [urinary]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [(gbs) ==> gbs)]'}
nausea and heartburn	[]	nausea and heartburn	Same	{'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [heartburn]', 'Same- Token Exists in English Vocabulary [nausea]'}
ear infection in both ears	[]	ear infection in both ears	Same	{'Same- Token Exists in English Vocabulary [ears]', 'Same- Token Exists in English Vocabulary [both]', 'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [infection]'}
rash around mouth	[]	rash around mouth	Same	{'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [mouth]', 'Same- Token Exists in English Vocabulary [around]'}
prolonged cough after cold	[]	prolonged cough after cold	Same	{'Same- Token Exists in English Vocabulary [cough]', 'Same- Token Exists in English Vocabulary [after]', 'Same- Token Exists in English Vocabulary [prolonged]', 'Same- Token Exists in English Vocabulary [cold]'}
cracked nipples	[]	cracked nipples	Same	{'Same- Token Exists in English Vocabulary [cracked]', 'Same- Token Exists in English Vocabulary [nipples]'}
asthma and coughing	[]	asthma and coughing	Same	{'Same- Token Exists in English Vocabulary [asthma]', 'Same- Token Exists in English Vocabulary [coughing]', 'Same- Token Exists in English Vocabulary [and]'}
fertility treatment	[]	fertility treatment	Same	{'Same- Token Exists in English Vocabulary [treatment]', 'Same- Token Exists in English Vocabulary [fertility]'}
bronchilitis and lung infection	["[('bronchiolitis', 1.1754181955547305e-05)]"]	bronchiolitis and lung infection	Changed	{'Same- Token Exists in English Vocabulary [lung]', 'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [and]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [bronchilitis ==> bronchiolitis]'}
cold symptoms,fever	[]	cold symptoms fever	Same	{'Same- Token Exists in English Vocabulary [fever]', 'Same- Token Exists in English Vocabulary [symptoms]', 'Same- Token Exists in English Vocabulary [cold]'}
nausea from tonsilitis	["[('tonsillitis', 1.2970131813017716e-05)]"]	nausea from tonsillitis	Changed	{'Same- Token Exists in English Vocabulary [from]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [tonsilitis ==> tonsillitis]', 'Same- Token Exists in English Vocabulary [nausea]'}
due to low white blood cell count and fever	[]	due to low white blood cell count and fever	Same	{'Same- Token Exists in English Vocabulary [blood]', 'Same- Token Exists in English Vocabulary [white]', 'Same- Token Exists in English Vocabulary [cell]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [fever]', 'Same- Token Exists in English Vocabulary [count]', 'Same- Token Exists in English Vocabulary [low]', 'Same- Token Exists in English Vocabulary [due]'}
discomfort from teething	[]	discomfort from teething	Same	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [discomfort]', 'Same- Token Exists in English Vocabulary [teething]'}
sweelling	["[('swelling', 3.242532953254429e-05)]"]	swelling	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [sweelling ==> swelling]'}
dry	[]	dry	Same	{'Same- Token Exists in English Vocabulary [dry]'}
prevent breathing problems	[]	prevent breathing problems	Same	{'Same- Token Exists in English Vocabulary [problems]', 'Same- Token Exists in English Vocabulary [breathing]', 'Same- Token Exists in English Vocabulary [prevent]'}
anti-malaria	[]	anti-malaria	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [anti-malaria]'}
breathing	[]	breathing	Same	{'Same- Token Exists in English Vocabulary [breathing]'}
back	[]	back	Same	{'Same- Token Exists in English Vocabulary [back]'}
prevent herpes during delivery	[]	prevent herpes during delivery	Same	{'Same- Token Exists in English Vocabulary [herpes]', 'Same- Token Exists in English Vocabulary [delivery]', 'Same- Token Exists in English Vocabulary [prevent]', 'Same- Token Exists in English Vocabulary [during]'}
well-being	[]	well-being	Same	{'Same- Token Exists in English Vocabulary [well-being]'}
prevenative dad had pinworms	["[('preventive', 4.0531661915680364e-07)]"]	preventive dad had pinworms	Changed	{'Same- Token Exists in English Vocabulary [had]', 'Same- Token Exists in English Vocabulary [dad]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [pinworms]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [prevenative ==> preventive]'}
broken toe	[]	broken toe	Same	{'Same- Token Exists in English Vocabulary [toe]', 'Same- Token Exists in English Vocabulary [broken]'}
unknown	[]	unknown	Same	{'Same- Token Exists in English Vocabulary [unknown]'}
anti fungal	[]	anti fungal	Same	{'Same- Token Exists in English Vocabulary [anti]', 'Same- Token Exists in English Vocabulary [fungal]'}
bug bite	[]	bug bite	Same	{'Same- Token Exists in English Vocabulary [bug]', 'Same- Token Exists in English Vocabulary [bite]'}
excessive mosquito bites	[]	excessive mosquito bites	Same	{'Same- Token Exists in English Vocabulary [excessive]', 'Same- Token Exists in English Vocabulary [bites]', 'Same- Token Exists in English Vocabulary [mosquito]'}
improve concentration	[]	improve concentration	Same	{'Same- Token Exists in English Vocabulary [improve]', 'Same- Token Exists in English Vocabulary [concentration]'}
gerd-reflux	[]	gerd-reflux	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [gerd-reflux]'}
toothache	[]	toothache	Same	{'Same- Token Exists in English Vocabulary [toothache]'}
dislocated tailbone	[]	dislocated tailbone	Same	{'Same- Token Exists in English Vocabulary [tailbone]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [dislocated]'}
bleeding	[]	bleeding	Same	{'Same- Token Exists in English Vocabulary [bleeding]'}
adenoids and tonsilectomy	["[('tonsillectomy', 8.7921363132814e-06)]"]	adenoids and tonsillectomy	Changed	{'Same- Token Exists in English Vocabulary [adenoids]', 'Corrected - Using Single-Edit Probable Candidates in English Corpus [tonsilectomy ==> tonsillectomy]', 'Same- Token Exists in English Vocabulary [and]'}
muscle discomfort	[]	muscle discomfort	Same	{'Same- Token Exists in English Vocabulary [muscle]', 'Same- Token Exists in English Vocabulary [discomfort]'}
discomort from teething	["[('discomfort', 1.215949857470411e-06)]"]	discomfort from teething	Changed	{'Same- Token Exists in English Vocabulary [from]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [discomort ==> discomfort]', 'Same- Token Exists in English Vocabulary [teething]'}
reduce inflammation	[]	reduce inflammation	Same	{'Same- Token Exists in English Vocabulary [inflammation]', 'Same- Token Exists in English Vocabulary [reduce]'}
anti-malarial travelled to zambia	[]	anti-malarial travelled to zambia	Same	{'Same- Token Exists in English Vocabulary [travelled]', 'Same- Token Exists in English Vocabulary [zambia]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [anti-malarial]'}
crying	[]	crying	Same	{'Same- Token Exists in English Vocabulary [crying]'}
possible reactive airway	[]	possible reactive airway	Same	{'Same- Token Exists in English Vocabulary [reactive]', 'Same- Token Exists in English Vocabulary [airway]', 'Same- Token Exists in English Vocabulary [possible]'}
sleep issues	[]	sleep issues	Same	{'Same- Token Exists in English Vocabulary [issues]', 'Same- Token Exists in English Vocabulary [sleep]'}
prevent clots	[]	prevent clots	Same	{'Same- Token Exists in English Vocabulary [clots]', 'Same- Token Exists in English Vocabulary [prevent]'}
wheeze	[]	wheeze	Same	{'Same- Token Exists in English Vocabulary [wheeze]'}
red eye	[]	red eye	Same	{'Same- Token Exists in English Vocabulary [eye]', 'Same- Token Exists in English Vocabulary [red]'}
inner ear infection	[]	inner ear infection	Same	{'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [ear]', 'Same- Token Exists in English Vocabulary [inner]'}
hyperthyroididm	["[('hyperthyroidism', 4.053166191568036e-06)]"]	hyperthyroidism	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [hyperthyroididm ==> hyperthyroidism]'}
high blood pressure	[]	high blood pressure	Same	{'Same- Token Exists in English Vocabulary [blood]', 'Same- Token Exists in English Vocabulary [pressure]', 'Same- Token Exists in English Vocabulary [high]'}
celiulitis	["[('cellulitis', 4.823267767965963e-05)]"]	cellulitis	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [celiulitis ==> cellulitis]'}
bacterial meningitis	[]	bacterial meningitis	Same	{'Same- Token Exists in English Vocabulary [bacterial]', 'Same- Token Exists in English Vocabulary [meningitis]'}
rhinorrhea	[]	rhinorrhea	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [rhinorrhea]'}
sciatic nerve	[]	sciatic nerve	Same	{'Same- Token Exists in English Vocabulary [sciatic]', 'Same- Token Exists in English Vocabulary [nerve]'}
periobital cellulitis	["[('periorbital', 5.674432668195251e-06)]"]	periorbital cellulitis	Changed	{'Same- Token Exists in Domain-Specific Terminological-Corpus [cellulitis]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [periobital ==> periorbital]'}
endometritis	[]	endometritis	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [endometritis]'}
edema	[]	edema	Same	{'Same- Token Exists in English Vocabulary [edema]'}
dycrhymia	['[]']	dysthymia	Changed	{'Corrected- Using Customized Lookup-Table [dycrhymia ==> dysthymia]'}
broncities	["[('bronchitis', 0.9), ('bronchitis\\\\', 0.9), ('bronchitis;', 0.9), ('bronchitis:', 0.9)]"]	bronchitis	Changed	{'Corrected - Using MultiEdit Probable Candidates [broncities ==> bronchitis]'}
ecema	["[('edema', 0.00010132915478920091), ('eczema', 1.013291547892009e-05)]"]	edema	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [ecema ==> edema]'}
skin plaque	[]	skin plaque	Same	{'Same- Token Exists in English Vocabulary [plaque]', 'Same- Token Exists in English Vocabulary [skin]'}
cronic constipation	["[('chronic', 0.0007498357454400867), ('clonic', 8.511649002292877e-06), ('uronic', 1.215949857470411e-06)]"]	chronic constipation	Changed	{'Same- Token Exists in English Vocabulary [constipation]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [cronic ==> chronic]'}
dry eyes	[]	dry eyes	Same	{'Same- Token Exists in English Vocabulary [dry]', 'Same- Token Exists in English Vocabulary [eyes]'}
mild fever	[]	mild fever	Same	{'Same- Token Exists in English Vocabulary [mild]', 'Same- Token Exists in English Vocabulary [fever]'}
bloating	[]	bloating	Same	{'Same- Token Exists in Domain-Specific Terminological-Corpus [bloating]'}
phlegm	[]	phlegm	Same	{'Same- Token Exists in English Vocabulary [phlegm]'}
headaces	["[('headaches', 8.106332383136073e-07)]"]	headaches	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [headaces ==> headaches]'}
possible pregnancy induced hypertension	[]	possible pregnancy induced hypertension	Same	{'Same- Token Exists in English Vocabulary [hypertension]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [induced]', 'Same- Token Exists in English Vocabulary [pregnancy]', 'Same- Token Exists in English Vocabulary [possible]'}
skin infection at hospital	[]	skin infection at hospital	Same	{'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [hospital]', 'Same- Token Exists in English Vocabulary [at]', 'Same- Token Exists in English Vocabulary [skin]'}
irritated throat	[]	irritated throat	Same	{'Same- Token Exists in English Vocabulary [irritated]', 'Same- Token Exists in English Vocabulary [throat]'}
waiting blood culture results	[]	waiting blood culture results	Same	{'Same- Token Exists in English Vocabulary [results]', 'Same- Token Exists in English Vocabulary [waiting]', 'Same- Token Exists in English Vocabulary [blood]', 'Same- Token Exists in English Vocabulary [culture]'}
bulging disc pain	[]	bulging disc pain	Same	{'Same- Token Exists in English Vocabulary [pain]', 'Same- Token Exists in English Vocabulary [disc]', 'Same- Token Exists in English Vocabulary [bulging]'}
allergy from dogs	[]	allergy from dogs	Same	{'Same- Token Exists in English Vocabulary [from]', 'Same- Token Exists in English Vocabulary [allergy]', 'Same- Token Exists in English Vocabulary [dogs]'}
rash around mouth and right eye	[]	rash around mouth and right eye	Same	{'Same- Token Exists in English Vocabulary [mouth]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [rash]', 'Same- Token Exists in English Vocabulary [eye]', 'Same- Token Exists in English Vocabulary [right]', 'Same- Token Exists in English Vocabulary [around]'}
suspected strep throat	[]	suspected strep throat	Same	{'Same- Token Exists in English Vocabulary [suspected]', 'Same- Token Exists in English Vocabulary [throat]', 'Same- Token Exists in English Vocabulary [strep]'}
bladder infection (hospital)	["[('hospital)', 0.9), ('hospitals)', 0.9), ('hospital', 0.9), ('hospitals', 0.9)]"]	bladder infection hospital	Changed	{'Same- Token Exists in English Vocabulary [bladder]', 'Corrected - Using MultiEdit Probable Candidates [(hospital) ==> hospital)]', 'Same- Token Exists in English Vocabulary [infection]', 'Refined/Validated Correction - Context-aware post-processing  [bladder infection hospital) ==> bladder infection hospital]'}
maternal yeast infection	[]	maternal yeast infection	Same	{'Same- Token Exists in English Vocabulary [yeast]', 'Same- Token Exists in English Vocabulary [maternal]', 'Same- Token Exists in English Vocabulary [infection]'}
slapped cheek syndrome	["[('slipped', 1.0538232098076894e-05)]"]	slipped cheek syndrome	Changed	{'Same- Token Exists in English Vocabulary [syndrome]', 'Same- Token Exists in English Vocabulary [cheek]', 'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [slapped ==> slipped]'}
group b streptococcus on mom	[]	group b streptococcus on mom	Same	{'Same- Token Exists in English Vocabulary [streptococcus]', 'Same- Token Exists in English Vocabulary [group]', 'Same- Token Exists in English Vocabulary [on]', 'Same- Token Exists in English Vocabulary [b]', 'Same- Token Exists in English Vocabulary [mom]'}
given in emergency for chest congestion. wheezing	["[('congestion', 5.269116049038447e-06)]"]	given in emergency for chest congestion wheezing	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [congestion. ==> congestion]', 'Same- Token Exists in English Vocabulary [for]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [wheezing]', 'Same- Token Exists in English Vocabulary [in]', 'Same- Token Exists in English Vocabulary [given]', 'Same- Token Exists in English Vocabulary [emergency]', 'Same- Token Exists in English Vocabulary [chest]'}
difficulty breathing at night	[]	difficulty breathing at night	Same	{'Same- Token Exists in English Vocabulary [difficulty]', 'Same- Token Exists in English Vocabulary [at]', 'Same- Token Exists in English Vocabulary [breathing]', 'Same- Token Exists in English Vocabulary [night]'}
swollen glands	[]	swollen glands	Same	{'Same- Token Exists in English Vocabulary [glands]', 'Same- Token Exists in English Vocabulary [swollen]'}
fever due to virus	[]	fever due to virus	Same	{'Same- Token Exists in English Vocabulary [virus]', 'Same- Token Exists in English Vocabulary [due]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [fever]'}
upper respiratory infection	[]	upper respiratory infection	Same	{'Same- Token Exists in English Vocabulary [respiratory]', 'Same- Token Exists in English Vocabulary [upper]', 'Same- Token Exists in English Vocabulary [infection]'}
quit smoking aid	[]	quit smoking aid	Same	{'Same- Token Exists in English Vocabulary [smoking]', 'Same- Token Exists in English Vocabulary [aid]', 'Same- Token Exists in English Vocabulary [quit]'}
strep b	[]	strep b	Same	{'Same- Token Exists in English Vocabulary [strep]', 'Same- Token Exists in English Vocabulary [b]'}
maintain pregnancy	[]	maintain pregnancy	Same	{'Same- Token Exists in English Vocabulary [maintain]', 'Same- Token Exists in English Vocabulary [pregnancy]'}
skin care	[]	skin care	Same	{'Same- Token Exists in English Vocabulary [care]', 'Same- Token Exists in English Vocabulary [skin]'}
mouth infection	[]	mouth infection	Same	{'Same- Token Exists in English Vocabulary [infection]', 'Same- Token Exists in English Vocabulary [mouth]'}
nursing pain	[]	nursing pain	Same	{'Same- Token Exists in English Vocabulary [nursing]', 'Same- Token Exists in English Vocabulary [pain]'}
used during cold and flu season	[]	used during cold and flu season	Same	{'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in English Vocabulary [season]', 'Same- Token Exists in English Vocabulary [flu]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [used]', 'Same- Token Exists in English Vocabulary [during]'}
discomfort with cold and teething	[]	discomfort with cold and teething	Same	{'Same- Token Exists in English Vocabulary [with]', 'Same- Token Exists in English Vocabulary [teething]', 'Same- Token Exists in English Vocabulary [cold]', 'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in English Vocabulary [discomfort]'}
dyspepsia and gerd	[]	dyspepsia and gerd	Same	{'Same- Token Exists in English Vocabulary [and]', 'Same- Token Exists in Domain-Specific Terminological-Corpus [gerd]', 'Same- Token Exists in English Vocabulary [dyspepsia]'}
unable to keep fluids down due to flu	[]	unable to keep fluids down due to flu	Same	{'Same- Token Exists in English Vocabulary [unable]', 'Same- Token Exists in English Vocabulary [flu]', 'Same- Token Exists in English Vocabulary [keep]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [down]', 'Same- Token Exists in English Vocabulary [fluids]', 'Same- Token Exists in English Vocabulary [due]'}
prophylaxis seizures	[]	prophylaxis seizures	Same	{'Same- Token Exists in English Vocabulary [seizures]', 'Same- Token Exists in English Vocabulary [prophylaxis]'}
inner elbow redness	[]	inner elbow redness	Same	{'Same- Token Exists in English Vocabulary [redness]', 'Same- Token Exists in English Vocabulary [elbow]', 'Same- Token Exists in English Vocabulary [inner]'}
cold symoptoms	["[('symptoms', 6.64719255417158e-05)]"]	cold symptoms	Changed	{'Corrected - Using Single-Edit Probable Candidates in Domain Corpus [symoptoms ==> symptoms]', 'Same- Token Exists in English Vocabulary [cold]'}
morphine given to mother	[]	morphine given to mother	Same	{'Same- Token Exists in English Vocabulary [mother]', 'Same- Token Exists in English Vocabulary [to]', 'Same- Token Exists in English Vocabulary [given]', 'Same- Token Exists in English Vocabulary [morphine]'}
sore eye	[]	sore eye	Same	{'Same- Token Exists in English Vocabulary [eye]', 'Same- Token Exists in English Vocabulary [sore]'}
treatment seizures	[]	treatment seizures	Same	{'Same- Token Exists in English Vocabulary [seizures]', 'Same- Token Exists in English Vocabulary [treatment]'}
sore ears on airplane	[]	sore ears on airplane	Same	{'Same- Token Exists in English Vocabulary [ears]', 'Same- Token Exists in English Vocabulary [airplane]', 'Same- Token Exists in English Vocabulary [sore]', 'Same- Token Exists in English Vocabulary [on]'}
